ride_id,city,hour,day_of_week,weather,special_event,distance_km,base_fare,surge_multiplier,final_fare,ride_completed,wait_time_mins,customer_segment,real_temperature,real_humidity,real_aqi,monsoon_factor,festival_impact_score,real_traffic_index,is_peak_hour,is_weekend,is_late_night,weather_severity,city_encoded,segment_encoded,weather_encoded,revenue_per_request,churn_risk,ola_surge,price_difference_pct,switching_probability,market_share_risk
IND_0638,Chennai,22,2,Hot,Regular,5.1,20.17,2.0,40.34,True,14,Budget,27.821331680876934,73.57137016972507,122.61986936774997,1.0,1.0,0.5919907294330709,False,False,True,2,1,0,3,40.34,0,1.98,1.0,0.4,0.12
IND_0640,Mumbai,18,1,Light_Rain,Regular,10.4,39.29,2.4,94.3,False,20,Budget,22.93124415403144,81.43680787775833,216.04301571157112,1.5,1.0,1.0,True,False,False,4,2,0,5,0.0,1,1.92,25.0,0.8,0.24
IND_0643,Mumbai,10,4,Humid,Regular,9.4,17.93,1.2,21.52,True,11,Budget,19.362917111212834,80.89017666411719,278.0166718264781,1.5,1.0,1.0,False,False,False,2,2,0,4,21.52,0,1.14,5.3,0.48,0.144
IND_0645,Pune,7,5,Dusty,Diwali,18.5,19.99,1.8,35.98,True,13,Regular,23.691361956367295,92.0533173168993,102.2822051800916,1.5,2.0,0.3354149837297853,False,False,False,3,3,2,1,35.98,0,1.53,17.6,0.375,0.11249999999999999
IND_0646,Pune,6,3,Clear,Regular,20.9,18.59,1.0,18.59,True,9,Budget,22.31378294721917,86.38826917316689,201.01454834630036,1.5,1.0,0.3854692083473391,False,False,False,1,3,0,0,18.59,0,0.95,5.3,0.48,0.144
IND_0647,Pune,8,5,Humid,Regular,17.4,19.4,1.0,19.4,True,11,Budget,21.02888281629758,81.45413048838482,105.05064422436527,1.5,1.0,0.7040161708586962,True,False,False,2,3,0,4,19.4,0,0.95,5.3,0.48,0.144
IND_0652,Chennai,21,5,Light_Rain,Regular,21.6,24.38,1.7999999999999998,43.88,True,9,Premium,30.33828202174535,72.86199011342902,186.24270284467036,1.0,1.0,0.9915771960906868,False,False,False,4,1,1,5,43.88,0,1.62,11.1,0.15,0.045
IND_0653,Chennai,2,4,Heavy_Rain,Regular,17.1,9.54,1.5,14.31,True,17,Regular,29.173668430284973,76.90112234988534,169.815595601471,1.0,1.0,0.5512004738984968,False,False,False,5,1,2,2,14.31,0,1.57,-4.3,0.25,0.075
IND_0656,Chennai,14,4,Heavy_Rain,Regular,15.6,16.34,1.5,24.51,True,13,Regular,29.882572562215408,65.72874825262667,184.28425758186208,1.0,1.0,0.5876633334356601,False,False,False,5,1,2,2,24.51,0,1.57,-4.3,0.25,0.075
IND_0658,Mumbai,23,6,Clear,Regular,23.1,35.15,2.0,70.3,True,11,Premium,21.88436781628619,89.75626774605911,281.01495484160876,1.5,1.0,0.8126931633293978,False,True,True,1,2,1,0,70.3,0,1.8,11.1,0.15,0.045
IND_0664,Bangalore,19,6,Hot,Regular,23.6,19.03,2.0,38.06,False,12,Regular,20.370313024266746,91.96942051777417,251.14421910168187,1.5,1.0,1.0,True,True,False,2,0,2,3,0.0,1,1.76,13.6,0.375,0.11249999999999999
IND_0666,Mumbai,17,6,Humid,Regular,7.3,17.67,1.1,19.44,True,11,Budget,21.185363581627783,88.973511260429,288.3374261813536,1.5,1.0,0.6836589764512226,False,True,False,2,2,0,4,19.44,0,1.04,5.3,0.48,0.144
IND_0667,Pune,19,4,Humid,Eid,5.4,27.2,2.16,58.75,True,13,Regular,24.784180053405965,90.01681664098311,126.23288886288154,1.5,1.7,0.7199642745772808,True,False,False,2,3,2,4,58.75,0,1.73,25.0,0.5,0.15
IND_0668,Pune,14,7,Dusty,Regular,4.7,22.56,1.0,22.56,True,12,Budget,19.566716713839323,83.97007901117952,151.0813822726162,1.5,1.0,0.4313182734129886,False,True,False,3,3,0,1,22.56,0,0.95,5.3,0.48,0.144
IND_0670,Bangalore,0,3,Heavy_Rain,Holi,16.2,28.15,3.5,98.52,True,25,Budget,19.88823584263735,84.88602753978539,331.8757126312518,1.5,1.8,0.6370623681525405,False,False,True,5,0,0,2,98.52,0,3.08,13.6,0.6,0.18
IND_0672,Mumbai,10,2,Hot,Eid,24.9,43.18,2.7,116.59,True,18,Budget,24.82861664680261,75.61886183785064,252.55107057149397,1.5,1.7,1.0,False,False,False,2,2,0,3,116.59,0,2.38,13.6,0.6,0.18
IND_0673,Pune,9,4,Dusty,Eid,5.0,25.95,1.8,46.71,True,12,Regular,19.58649789844402,91.48362179340938,154.2183146630663,1.5,1.7,0.5502315251772887,True,False,False,3,3,2,1,46.71,0,1.53,17.6,0.375,0.11249999999999999
IND_0675,Chennai,23,3,Hot,Eid,22.8,12.47,3.5,43.65,True,18,Budget,26.345230886827704,66.49547385010636,165.1600568823733,1.0,1.7,0.5258782132742692,False,False,True,2,1,0,3,43.65,0,3.08,13.6,0.6,0.18
IND_0677,Bangalore,22,4,Hot,Diwali,24.9,28.54,2.7,77.06,True,20,Regular,18.823719759126664,86.69119818843026,298.1198148192104,1.5,2.0,0.7064864063775684,False,False,True,2,0,2,3,77.06,0,2.38,13.6,0.375,0.11249999999999999
IND_0679,Chennai,18,6,Humid,Holi,15.4,24.52,3.5,85.82,True,18,Premium,31.261250373784808,66.7382775234895,184.90951256315276,1.0,1.8,0.8529429743302973,True,True,False,2,1,1,4,85.82,0,2.8,25.0,0.2,0.06
IND_0681,Bangalore,0,1,Hot,Regular,18.3,19.6,2.5,49.0,True,16,Budget,21.15690238820161,98.61072756057503,282.0460636560172,1.5,1.0,0.534509540392442,False,False,True,2,0,0,3,49.0,0,2.2,13.6,0.6,0.18
IND_0684,Chennai,20,7,Dusty,Holi,4.8,16.34,2.7,44.12,True,21,Premium,26.497833343684697,68.66646236250553,191.00364943603327,1.0,1.8,0.9123714274736278,True,True,False,3,1,1,1,44.12,0,2.16,25.0,0.2,0.06
IND_0687,Bangalore,15,5,Dusty,Regular,14.1,15.81,1.1,17.39,True,12,Budget,21.234994774844477,91.292343929502,296.135206440911,1.5,1.0,0.6555886591039949,False,False,False,3,0,0,1,17.39,0,1.04,5.3,0.48,0.144
IND_0688,Bangalore,21,3,Light_Rain,Regular,11.8,21.37,2.4,51.29,False,11,Budget,20.230468016169745,93.31356914635934,285.4714737756285,1.5,1.0,0.6959966950133046,False,False,False,4,0,0,5,0.0,1,1.92,25.0,0.8,0.24
IND_0696,Mumbai,14,5,Light_Rain,Holi,8.8,39.88,2.3760000000000003,94.75,False,11,Regular,26.637049019680884,77.64154364947441,287.0880714796192,1.5,1.8,0.5694776497232625,False,False,False,4,2,2,5,0.0,1,1.9,25.0,0.5,0.15
IND_0697,Pune,13,7,Hot,Regular,15.3,22.89,1.3,29.76,False,9,Regular,21.267829706842925,77.76371415635856,210.6437266937303,1.5,1.0,0.4133538056067789,False,True,False,2,3,2,3,0.0,0,1.36,-4.3,0.25,0.075
IND_0703,Bangalore,5,7,Humid,Diwali,20.6,16.75,1.8,30.15,False,9,Budget,22.179387497443898,96.45591356274292,252.40059038279003,1.5,2.0,0.7115202210978759,False,True,False,2,0,0,4,0.0,0,1.44,25.0,0.8,0.24
IND_0708,Mumbai,7,7,Hot,Eid,8.6,20.14,1.8,36.25,True,14,Budget,22.789070533211888,80.38394358112134,272.1112682523926,1.5,1.7,0.60461983649592,False,True,False,2,2,0,3,36.25,0,1.78,1.0,0.4,0.12
IND_0709,Bangalore,16,4,Light_Rain,Holi,20.4,18.27,2.3760000000000003,43.41,True,18,Regular,21.157202055880656,93.17848307446802,253.44770085931015,1.5,1.8,0.6757378629302295,False,False,False,4,0,2,5,43.41,0,1.9,25.0,0.5,0.15
IND_0711,Mumbai,12,7,Clear,Regular,23.2,19.53,1.0,19.53,True,13,Regular,20.585722175690826,75.49503705953705,271.3019285699347,1.5,1.0,0.7262252025218964,False,True,False,1,2,2,0,19.53,0,0.95,5.3,0.3,0.09
IND_0712,Chennai,13,4,Dusty,Regular,14.7,13.17,1.0,13.17,True,5,Budget,29.473834993030735,61.32271181510892,140.19019074123543,1.0,1.0,0.5846319843275949,False,False,False,3,1,0,1,13.17,0,0.95,5.3,0.48,0.144
IND_0713,Bangalore,22,4,Hot,Regular,6.7,20.89,2.5,52.23,True,17,Premium,14.89696242847118,88.0676778574716,269.21054367479576,1.5,1.0,0.6501734887025864,False,False,True,2,0,1,3,52.23,0,2.2,13.6,0.15,0.045
IND_0714,Pune,6,3,Clear,Diwali,14.4,16.41,1.8,29.54,True,13,Budget,23.1704110791863,98.43321629871576,118.56858610472774,1.5,2.0,0.34469409244498417,False,False,False,1,3,0,0,29.54,0,1.53,17.6,0.6,0.18
IND_0715,Chennai,16,3,Dusty,Holi,2.5,23.14,1.8,41.65,True,14,Regular,25.197567453807856,71.75105236873432,160.53470860911875,1.0,1.8,0.5317848076479361,False,False,False,3,1,2,1,41.65,0,1.62,11.1,0.375,0.11249999999999999
IND_0717,Mumbai,14,3,Light_Rain,Regular,19.2,32.45,1.2,38.94,True,8,Regular,20.362581960896282,90.61217406476766,274.5819525435942,1.5,1.0,0.7103853601558705,False,False,False,4,2,2,5,38.94,0,1.14,5.3,0.3,0.09
IND_0718,Bangalore,22,4,Humid,Regular,7.7,16.56,2.5,41.4,False,17,Budget,21.153285607875862,87.91995531378522,256.56492780062274,1.5,1.0,0.5436353551601472,False,False,True,2,0,0,4,0.0,1,2.0,25.0,0.8,0.24
IND_0719,Pune,13,1,Clear,Diwali,11.8,11.47,1.8,20.65,True,11,Regular,21.995434025580266,96.15914638414247,147.07324687842342,1.5,2.0,0.324235207035265,False,False,False,1,3,2,0,20.65,0,1.53,17.6,0.375,0.11249999999999999
IND_0720,Pune,8,5,Hot,Regular,11.7,17.36,1.2,20.83,True,11,Budget,21.015398051029187,85.96642837493725,173.67804042255548,1.5,1.0,0.6302240231589916,True,False,False,2,3,0,3,20.83,0,1.25,-4.3,0.4,0.12
IND_0721,Bangalore,15,6,Hot,Holi,24.3,20.26,2.3400000000000003,47.41,False,14,Budget,21.37863030053061,87.99098716826164,250.4019680743293,1.5,1.8,0.6766230367193511,False,True,False,2,0,0,3,0.0,1,2.06,13.6,0.6,0.18
IND_0723,Chennai,15,1,Light_Rain,Holi,20.0,15.17,2.16,32.77,True,11,Regular,29.03277095338426,59.103306133901356,194.61846957421048,1.0,1.8,0.5473949451188318,False,False,False,4,1,2,5,32.77,0,1.73,25.0,0.5,0.15
IND_0729,Bangalore,0,3,Light_Rain,Holi,21.1,26.78,3.5,93.73,True,21,Regular,23.563298449384565,86.81203382955685,296.0866452777822,1.5,1.8,0.5703392050298656,False,False,True,4,0,2,5,93.73,0,2.8,25.0,0.5,0.15
IND_0730,Pune,18,1,Hot,Regular,23.5,15.46,1.2,18.55,True,15,Budget,19.314460461078465,81.90753086032828,168.82243384988365,1.5,1.0,0.6324216185052915,True,False,False,2,3,0,3,18.55,0,1.25,-4.3,0.4,0.12
IND_0731,Chennai,2,1,Clear,Regular,5.9,10.45,1.0,10.45,True,6,Premium,28.261746729437565,70.48576203770347,163.37727259308667,1.0,1.0,0.5109816376181996,False,False,False,1,1,1,0,10.45,0,0.95,5.3,0.12,0.036
IND_0732,Mumbai,19,3,Light_Rain,Diwali,18.4,23.94,2.592,62.05,True,17,Budget,24.93524598719013,77.95962885447422,264.1568435736656,1.5,2.0,1.0,True,False,False,4,2,0,5,62.05,0,2.07,25.0,0.8,0.24
IND_0736,Bangalore,7,5,Hot,Regular,12.4,10.02,1.1,11.02,True,10,Regular,20.62703835244077,90.46902820368229,261.45606944979426,1.5,1.0,0.5892820231816734,False,False,False,2,0,2,3,11.02,0,1.15,-4.3,0.25,0.075
IND_0737,Bangalore,0,1,Hot,Eid,15.8,26.79,3.5,93.77,True,22,Budget,18.557658948059377,93.57490545820947,240.80141284695512,1.5,1.7,0.6876995261667905,False,False,True,2,0,0,3,93.77,0,3.08,13.6,0.6,0.18
IND_0738,Chennai,1,2,Dusty,Regular,15.0,13.11,2.0,26.22,True,16,Regular,29.541217796785,70.96341513188754,158.09586381084273,1.0,1.0,0.43544993533894655,False,False,True,3,1,2,1,26.22,0,1.8,11.1,0.375,0.11249999999999999
IND_0739,Chennai,13,2,Humid,Regular,24.0,13.41,1.0,13.41,True,13,Regular,28.085663726765773,68.28568375183836,154.92442449435413,1.0,1.0,0.43964954127793016,False,False,False,2,1,2,4,13.41,0,0.95,5.3,0.3,0.09
IND_0740,Chennai,7,6,Heavy_Rain,Eid,6.8,24.3,2.7,65.61,False,22,Regular,28.168597825311245,71.5319655254115,177.82035392054476,1.0,1.7,0.48354445267441115,False,True,False,5,1,2,2,0.0,1,2.38,13.6,0.375,0.11249999999999999
IND_0741,Mumbai,19,4,Clear,Diwali,17.5,27.39,3.5,95.87,True,23,Regular,21.54512047725133,79.50180382863346,275.2808836029364,1.5,2.0,1.0,True,False,False,1,2,2,0,95.87,0,2.8,25.0,0.5,0.15
IND_0743,Mumbai,3,4,Heavy_Rain,Holi,12.2,21.65,2.7,58.45,True,22,Regular,22.440168754855495,86.50304195620188,286.95804014471344,1.5,1.8,0.7247103193978941,False,False,False,5,2,2,2,58.45,0,2.38,13.6,0.375,0.11249999999999999
IND_0747,Chennai,18,7,Light_Rain,Regular,18.8,12.66,2.4,30.38,False,20,Regular,29.548801832330295,66.18279600009821,168.76494127915018,1.0,1.0,0.7534514504937099,True,True,False,4,1,2,5,0.0,1,1.92,25.0,0.5,0.15
IND_0748,Chennai,21,5,Hot,Diwali,23.6,18.9,3.5,66.15,False,23,Budget,28.763159641336777,61.81098147040271,157.05964649750126,1.0,2.0,0.7888125408663613,False,False,False,2,1,0,3,0.0,1,3.08,13.6,0.6,0.18
IND_0749,Chennai,3,6,Humid,Regular,13.4,16.79,1.0,16.79,True,7,Budget,28.492898980160874,78.29186502345756,160.45450213305884,1.0,1.0,0.41487136486269904,False,True,False,2,1,0,4,16.79,0,0.95,5.3,0.48,0.144
IND_0750,Pune,17,4,Heavy_Rain,Diwali,11.0,15.36,2.7,41.47,True,19,Regular,22.63136604052385,82.10973865697503,116.46944728781563,1.5,2.0,0.38380710496931936,False,False,False,5,3,2,2,41.47,0,2.38,13.6,0.375,0.11249999999999999
IND_0755,Mumbai,9,7,Hot,Regular,4.2,37.56,1.0,37.56,True,13,Regular,25.218916301970577,79.158380260592,243.03597392771962,1.5,1.0,1.0,True,True,False,2,2,2,3,37.56,0,1.04,-4.3,0.25,0.075
IND_0759,Bangalore,4,4,Heavy_Rain,Regular,9.9,17.38,1.5,26.07,True,17,Budget,19.42731100645657,83.4966735552224,235.6231126597885,1.5,1.0,0.5742308651441974,False,False,False,5,0,0,2,26.07,0,1.57,-4.3,0.4,0.12
IND_0762,Chennai,13,3,Light_Rain,Diwali,12.4,21.42,2.16,46.27,True,17,Regular,29.761213903361572,68.84832246483967,194.99216026389539,1.0,2.0,0.5094808736630254,False,False,False,4,1,2,5,46.27,0,1.73,25.0,0.5,0.15
IND_0764,Mumbai,11,1,Clear,Eid,2.7,18.46,1.8,33.23,True,13,Premium,20.443875992234098,81.92873661786571,212.2142942063446,1.5,1.7,0.7727904162170834,False,False,False,1,2,1,0,33.23,0,1.62,11.1,0.15,0.045
IND_0765,Mumbai,6,2,Heavy_Rain,Holi,7.0,22.86,2.7,61.72,False,21,Budget,24.693154328713433,89.30282106524912,254.3429078783974,1.5,1.8,0.8284210967202678,False,False,False,5,2,0,2,0.0,1,2.38,13.6,0.6,0.18
IND_0766,Chennai,3,1,Dusty,Holi,10.7,21.39,1.8,38.5,True,10,Budget,31.22793240716317,66.20277430674159,144.37367951752043,1.0,1.8,0.5562708541700951,False,False,False,3,1,0,1,38.5,0,1.62,11.1,0.6,0.18
IND_0769,Chennai,4,3,Light_Rain,Diwali,16.5,12.76,2.16,27.56,True,17,Premium,28.565492059506127,74.61756752733218,140.65224909291894,1.0,2.0,0.41469878894558665,False,False,False,4,1,1,5,27.56,0,1.73,25.0,0.2,0.06
IND_0774,Pune,11,7,Hot,Eid,8.3,9.47,1.98,18.75,False,14,Budget,20.826922180058016,87.70206084728558,112.53469455539346,1.5,1.7,0.4144591014192635,False,True,False,2,3,0,3,0.0,0,1.85,7.0,0.48,0.144
IND_0776,Chennai,6,6,Humid,Holi,25.0,20.79,1.8,37.42,False,11,Regular,30.822221735940175,66.30761939655548,154.89544474864638,1.0,1.8,0.5627571713998656,False,True,False,2,1,2,4,0.0,0,1.62,11.1,0.375,0.11249999999999999
IND_0777,Pune,12,7,Humid,Regular,17.1,17.97,1.0,17.97,True,7,Regular,16.982778854878624,97.7041698058153,145.53971504762157,1.5,1.0,0.42183692854665084,False,True,False,2,3,2,4,17.97,0,0.95,5.3,0.3,0.09
IND_0779,Pune,22,4,Light_Rain,Regular,12.3,19.61,2.4,47.06,False,18,Budget,21.924272661693408,97.49517296921539,149.67083462480704,1.5,1.0,0.46324550885580584,False,False,True,4,3,0,5,0.0,1,1.92,25.0,0.8,0.24
IND_0781,Mumbai,4,2,Heavy_Rain,Regular,16.5,33.09,1.65,54.6,True,14,Budget,24.470077185702255,78.17090909479163,325.37564535102916,1.5,1.0,0.7564302032327107,False,False,False,5,2,0,2,54.6,0,1.63,1.0,0.4,0.12
IND_0783,Mumbai,22,5,Hot,Diwali,6.3,17.08,3.5,59.78,False,17,Regular,20.851537571660756,83.21626457849914,266.67740508459514,1.5,2.0,0.7743189713643531,False,False,True,2,2,2,3,0.0,1,3.08,13.6,0.375,0.11249999999999999
IND_0788,Pune,19,7,Light_Rain,Regular,7.7,26.1,2.4,62.64,True,16,Regular,22.097656677549995,100.3706894682021,91.16756652904783,1.5,1.0,0.486184110886618,True,True,False,4,3,2,5,62.64,0,1.92,25.0,0.5,0.15
IND_0792,Mumbai,8,1,Dusty,Holi,9.5,37.46,2.16,80.91,True,12,Regular,23.983989832002045,84.73565117104782,298.2094978048746,1.5,1.8,1.0,True,False,False,3,2,2,1,80.91,0,1.73,25.0,0.5,0.15
IND_0794,Bangalore,2,6,Clear,Regular,8.3,18.81,1.0,18.81,True,5,Regular,15.65547144397236,85.5920642577525,299.31574143833427,1.5,1.0,0.6104216405131492,False,True,False,1,0,2,0,18.81,0,0.95,5.3,0.3,0.09
IND_0796,Mumbai,1,7,Hot,Regular,6.6,22.49,1.5,33.73,True,7,Budget,26.576696340524457,83.31599433119806,294.4058500925428,1.5,1.0,0.576634551872337,False,True,True,2,2,0,3,33.73,0,1.57,-4.3,0.4,0.12
IND_0797,Mumbai,10,7,Light_Rain,Regular,17.4,21.62,1.2,25.94,True,12,Budget,26.168629275995272,78.40694140984188,332.39169494753327,1.5,1.0,1.0,False,True,False,4,2,0,5,25.94,0,1.14,5.3,0.48,0.144
IND_0798,Bangalore,1,4,Humid,Diwali,20.8,16.45,3.5,57.57,False,17,Regular,16.808591512873775,84.73189940567896,304.0266170451761,1.5,2.0,0.48465084960809135,False,False,True,2,0,2,4,0.0,1,2.8,25.0,0.5,0.15
IND_0799,Pune,3,2,Light_Rain,Diwali,10.2,12.3,2.3760000000000003,29.22,False,11,Budget,22.02191907242195,90.3228262962191,176.2340984380561,1.5,2.0,0.43910261465839656,False,False,False,4,3,0,5,0.0,1,1.9,25.0,0.8,0.24
IND_0800,Chennai,20,5,Heavy_Rain,Diwali,3.5,11.72,3.5,41.02,True,26,Premium,29.40091093584226,64.58037409631181,233.7561709628904,1.0,2.0,0.8878956341828,True,False,False,5,1,1,2,41.02,0,3.08,13.6,0.15,0.045
IND_0801,Bangalore,8,1,Humid,Eid,24.6,23.93,2.7,64.61,False,20,Budget,17.88958137414263,97.37782099095875,250.99428792126986,1.5,1.7,1.0,True,False,False,2,0,0,4,0.0,1,2.16,25.0,0.8,0.24
IND_0803,Mumbai,7,1,Humid,Regular,22.6,24.27,1.1,26.7,True,10,Budget,23.807920804726773,81.01642668958674,238.0903058241754,1.5,1.0,0.7576517160974475,False,False,False,2,2,0,4,26.7,0,1.04,5.3,0.48,0.144
IND_0807,Pune,16,3,Light_Rain,Regular,16.5,10.23,1.32,13.5,False,8,Regular,20.389583048763736,83.4174094316913,146.5858252885719,1.5,1.0,0.3810522933163246,False,False,False,4,3,2,5,0.0,0,1.25,5.3,0.3,0.09
IND_0808,Bangalore,6,2,Clear,Holi,15.6,26.62,1.8,47.92,True,9,Regular,19.733846552643683,94.52219399629038,297.0541942391706,1.5,1.8,0.6034991663373027,False,False,False,1,0,2,0,47.92,0,1.44,25.0,0.5,0.15
IND_0809,Chennai,5,6,Light_Rain,Holi,11.8,18.3,2.16,39.53,True,13,Regular,27.846610859543667,68.58930748155373,159.4954623653165,1.0,1.8,0.4782567847034057,False,True,False,4,1,2,5,39.53,0,1.73,25.0,0.5,0.15
IND_0810,Chennai,15,1,Heavy_Rain,Regular,10.7,16.0,1.65,26.4,True,18,Regular,32.41816194139889,73.83362858363554,144.15573949378617,1.0,1.0,0.42952456636396047,False,False,False,5,1,2,2,26.4,0,1.63,1.0,0.25,0.075
IND_0812,Chennai,12,4,Heavy_Rain,Regular,8.5,17.56,1.65,28.97,False,14,Budget,31.33192476361027,60.30681613745849,158.60401843676513,1.0,1.0,0.5658330727363294,False,False,False,5,1,0,2,0.0,0,1.63,1.0,0.4,0.12
IND_0816,Mumbai,11,6,Dusty,Regular,2.6,34.97,1.0,34.97,True,9,Regular,21.462427442603367,81.59506594325046,262.6358705716914,1.5,1.0,0.8354290689653601,False,True,False,3,2,2,1,34.97,0,0.95,5.3,0.3,0.09
IND_0817,Chennai,7,5,Humid,Regular,21.4,8.21,1.0,8.21,True,12,Budget,27.03236573923133,71.20359366845189,185.96256744757542,1.0,1.0,0.5048819767734818,False,False,False,2,1,0,4,8.21,0,0.95,5.3,0.48,0.144
IND_0819,Pune,23,7,Clear,Diwali,16.6,23.76,3.5,83.16,True,17,Budget,22.09783349304081,88.77681889519302,89.50758628988314,1.5,2.0,0.3634736913319956,False,True,True,1,3,0,0,83.16,0,2.8,25.0,0.8,0.24
IND_0820,Chennai,0,2,Hot,Diwali,4.2,21.15,3.5,74.02,True,20,Regular,27.581258402239584,68.03202063683521,165.54277677839949,1.0,2.0,0.44957733646266856,False,False,True,2,1,2,3,74.02,0,3.08,13.6,0.375,0.11249999999999999
IND_0821,Bangalore,5,3,Light_Rain,Regular,5.1,19.73,1.2,23.68,True,12,Budget,16.483813069724935,80.66326841659841,295.04043766107134,1.5,1.0,0.5269877451415753,False,False,False,4,0,0,5,23.68,0,1.14,5.3,0.48,0.144
IND_0822,Mumbai,23,2,Light_Rain,Eid,24.6,41.15,3.5,144.03,True,20,Premium,22.57911311574592,76.58459365252547,239.0677253600097,1.5,1.7,0.8095614394684573,False,False,True,4,2,1,5,144.03,0,2.8,25.0,0.2,0.06
IND_0823,Chennai,2,4,Clear,Eid,3.5,8.5,1.8,15.3,False,14,Budget,30.171306704856708,63.59819783346551,198.85987189763424,1.0,1.7,0.5083284962556692,False,False,False,1,1,0,0,0.0,0,1.62,11.1,0.6,0.18
IND_0824,Mumbai,21,5,Clear,Diwali,6.9,38.75,2.7,104.62,True,20,Regular,24.767493269889844,83.48992561433448,317.8935931075613,1.5,2.0,1.0,False,False,False,1,2,2,0,104.62,0,2.16,25.0,0.5,0.15
IND_0826,Pune,19,1,Heavy_Rain,Regular,9.6,10.9,2.25,24.53,True,20,Regular,18.807989711659967,91.78632795978034,136.7697208783081,1.5,1.0,0.6469620621659345,True,False,False,5,3,2,2,24.53,0,1.98,13.6,0.375,0.11249999999999999
IND_0827,Bangalore,0,5,Clear,Regular,14.2,29.02,1.5,43.53,True,12,Regular,17.980299323582773,84.31123036383559,252.2305872559814,1.5,1.0,0.6636591216316392,False,False,True,1,0,2,0,43.53,0,1.42,5.3,0.3,0.09
IND_0831,Mumbai,4,4,Clear,Eid,21.1,44.89,1.98,88.88,True,12,Budget,19.774202631648464,85.55538180110855,338.3054927601928,1.5,1.7,0.7051052578376068,False,False,False,1,2,0,0,88.88,0,1.78,11.1,0.6,0.18
IND_0835,Pune,20,6,Humid,Regular,12.1,13.43,1.5,20.14,False,10,Budget,22.841337917134993,85.43353018326452,162.81744584197983,1.5,1.0,0.4964877167404498,True,True,False,2,3,0,4,0.0,0,1.42,5.3,0.48,0.144
IND_0837,Pune,13,3,Heavy_Rain,Regular,17.6,24.13,1.5,36.2,True,12,Premium,22.31214624516597,79.97199511192372,222.77060484199816,1.5,1.0,0.3465514657647376,False,False,False,5,3,1,2,36.2,0,1.57,-4.3,0.1,0.03
IND_0838,Chennai,7,4,Dusty,Regular,5.4,12.82,1.0,12.82,True,7,Premium,28.343415184593734,72.28046061927873,206.26278108086527,1.0,1.0,0.5561579919760001,False,False,False,3,1,1,1,12.82,0,0.95,5.3,0.12,0.036
IND_0841,Bangalore,0,5,Hot,Eid,11.7,19.47,3.5,68.14,True,18,Regular,18.242680222019274,89.8782024084282,317.6238227491937,1.5,1.7,0.6808277360820553,False,False,True,2,0,2,3,68.14,0,3.08,13.6,0.375,0.11249999999999999
IND_0842,Chennai,9,6,Light_Rain,Regular,21.7,14.69,1.2,17.63,True,14,Premium,28.5910097656946,62.95326358167456,144.74393151590868,1.0,1.0,0.8547032464149333,True,True,False,4,1,1,5,17.63,0,1.14,5.3,0.12,0.036
IND_0843,Chennai,14,6,Light_Rain,Regular,5.2,19.83,1.2,23.8,True,7,Regular,27.593416921716287,72.63471188600839,153.55156601282653,1.0,1.0,0.40525628461120783,False,True,False,4,1,2,5,23.8,0,1.14,5.3,0.3,0.09
IND_0845,Bangalore,1,1,Heavy_Rain,Regular,6.1,11.05,3.5,38.68,True,25,Premium,22.66659829797493,83.93652534388534,299.62551290432754,1.5,1.0,0.5366191487184555,False,False,True,5,0,1,2,38.68,0,3.08,13.6,0.15,0.045
IND_0846,Pune,7,1,Clear,Holi,11.1,14.75,1.8,26.55,True,11,Regular,20.42912236357131,92.06307170788037,148.43272599913786,1.5,1.8,0.35282553137803874,False,False,False,1,3,2,0,26.55,0,1.53,17.6,0.375,0.11249999999999999
IND_0849,Pune,9,5,Light_Rain,Diwali,9.5,22.56,3.24,73.09,False,22,Budget,20.17836644247664,81.21355110666917,185.73819842509113,1.5,2.0,0.5302382200555792,True,False,False,4,3,0,5,0.0,1,2.59,25.0,0.8,0.24
IND_0852,Bangalore,2,5,Heavy_Rain,Regular,19.3,11.69,1.5,17.54,True,15,Regular,19.371749518681625,98.42826730522302,263.3827436562813,1.5,1.0,0.6237705111171062,False,False,False,5,0,2,2,17.54,0,1.57,-4.3,0.25,0.075
IND_0853,Pune,21,1,Light_Rain,Eid,3.1,26.97,3.24,87.38,True,18,Regular,21.264645028622294,88.34829954064153,94.80591484424689,1.5,1.7,0.35001406166489696,False,False,False,4,3,2,5,87.38,0,2.59,25.0,0.5,0.15
IND_0856,Pune,14,1,Heavy_Rain,Regular,11.8,22.2,1.5,33.3,False,18,Premium,22.50929963173826,84.26796971732342,199.3391261892737,1.5,1.0,0.47124652764190583,False,False,False,5,3,1,2,0.0,0,1.57,-4.3,0.1,0.03
IND_0858,Mumbai,19,2,Clear,Eid,4.9,18.3,3.5,64.05,True,20,Budget,27.450991647333147,84.2398155903818,294.25365190708715,1.5,1.7,1.0,True,False,False,1,2,0,0,64.05,0,2.8,25.0,0.8,0.24
IND_0859,Chennai,4,7,Light_Rain,Eid,2.2,14.41,2.16,31.13,True,10,Premium,28.715768540675253,76.58650400240815,131.95960277246004,1.0,1.7,0.5224496365319198,False,True,False,4,1,1,5,31.13,0,1.73,25.0,0.2,0.06
IND_0860,Chennai,18,7,Hot,Diwali,14.2,19.91,2.7,53.76,True,19,Premium,27.413353712948197,69.28347580635041,180.37625310027585,1.0,2.0,0.892272462559859,True,True,False,2,1,1,3,53.76,0,2.38,13.6,0.15,0.045
